CNT,ST004D01T,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,HISCED,ICTRES,ESCS,PV1MATH,PV1READ,PV1SCIE
MEX,1.0,2.0,1.0,2.0,1.0,8.0,-1.3724,-0.725,352.299,426.721,384.656
MEX,2.0,2.0,2.0,1.0,2.0,7.0,-1.8945,-1.0322,301.307,333.77,356.758
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.0273,0.7948,567.064,597.856,542.187
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-3.0438,-2.5523,287.639,336.742,325.221
MEX,2.0,2.0,1.0,1.0,1.0,3.0,-1.4382,-2.3693,409.098,421.988,449.257
MEX,2.0,2.0,1.0,2.0,1.0,9.0,-0.618,0.5776,410.799,478.961,454.473
MEX,1.0,2.0,1.0,2.0,1.0,3.0,-0.9915,-1.9305,345.112,401.962,401.881
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.58,0.7907,401.538,427.071,404.796
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.5559,0.7701,461.684,514.573,440.786
MEX,1.0,2.0,1.0,1.0,1.0,9.0,0.1617,0.5697,498.1,479.908,479.12
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-0.5542,-0.8074,385.837,427.424,427.175
MEX,2.0,1.0,1.0,2.0,1.0,1.0,-1.5637,-3.2598,302.886,272.629,319.894
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-1.1817,-1.5433,301.379,348.944,340.962
MEX,1.0,2.0,1.0,1.0,1.0,10.0,0.3569,0.6417,427.101,449.763,431.473
MEX,2.0,1.0,1.0,2.0,1.0,9.0,-0.9399,0.213,400.04,432.977,407.325
MEX,1.0,2.0,1.0,2.0,1.0,5.0,-1.6825,-1.6429,366.195,412.122,452.091
MEX,1.0,1.0,1.0,1.0,1.0,10.0,1.4237,0.8793,377.503,324.09,400.388
MEX,1.0,1.0,,,,5.0,-1.4333,-1.1169,352.626,425.965,360.352
MEX,1.0,2.0,1.0,2.0,1.0,5.0,-1.6023,-1.5297,359.423,377.388,369.655
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-2.1487,-2.3908,389.66,288.225,310.728
MEX,1.0,2.0,2.0,2.0,1.0,7.0,-2.8355,-1.8948,381.492,443.421,383.656
MEX,2.0,1.0,2.0,2.0,1.0,3.0,-1.5889,-2.273,337.069,355.238,336.51
MEX,2.0,1.0,2.0,2.0,1.0,8.0,-2.5734,-0.9137,374.863,368.517,500.898
MEX,1.0,2.0,1.0,2.0,1.0,8.0,-0.7415,0.2639,339.828,362.85,399.506
MEX,2.0,2.0,1.0,1.0,1.0,5.0,-0.7201,-1.2769,389.181,390.85,435.725
MEX,2.0,1.0,1.0,2.0,1.0,7.0,-1.0061,-1.0369,375.416,364.953,397.464
MEX,2.0,1.0,2.0,2.0,1.0,9.0,-1.9411,-0.7599,338.941,311.85,391.288
MEX,2.0,1.0,2.0,2.0,1.0,10.0,-1.6808,-0.8559,334.459,356.469,350.824
MEX,2.0,2.0,1.0,1.0,1.0,5.0,-0.9537,-1.617,482.625,576.798,513.712
MEX,1.0,1.0,2.0,2.0,1.0,3.0,-1.3312,-2.0173,355.046,443.493,395.651
MEX,1.0,1.0,2.0,1.0,1.0,8.0,-1.5604,0.3912,504.285,523.174,462.595
MEX,1.0,2.0,1.0,1.0,1.0,8.0,-0.5854,-0.2571,315.974,320.002,303.01
MEX,1.0,1.0,1.0,1.0,1.0,3.0,-0.1656,-1.2816,505.578,473.627,430.856
MEX,2.0,1.0,1.0,2.0,1.0,9.0,-1.7892,-0.8717,363.519,332.531,358.224
MEX,1.0,2.0,1.0,1.0,1.0,9.0,0.3494,1.3586,498.098,555.525,550.175
MEX,2.0,2.0,2.0,2.0,1.0,7.0,-2.2444,-1.1167,369.61,437.738,433.026
MEX,2.0,2.0,2.0,2.0,1.0,7.0,-1.5035,-1.0558,391.926,404.309,387.174
MEX,2.0,1.0,1.0,1.0,1.0,8.0,1.334,1.3911,343.326,384.842,339.06
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-0.8956,-1.1781,316.768,346.239,394.356
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.7442,-1.6441,378.765,415.545,404.194
MEX,2.0,1.0,1.0,2.0,1.0,9.0,-0.0159,1.5555,592.707,523.671,611.773
MEX,1.0,2.0,2.0,2.0,1.0,8.0,-1.4424,-0.7315,338.306,442.797,355.297
MEX,2.0,1.0,1.0,2.0,1.0,5.0,-0.1091,-0.2625,414.122,438.419,446.555
MEX,2.0,1.0,2.0,1.0,1.0,5.0,-1.76,-1.5327,442.2,374.197,401.484
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-1.3005,-1.7958,521.053,549.917,489.722
MEX,1.0,2.0,1.0,2.0,1.0,9.0,-1.0061,0.1838,492.068,477.621,512.149
MEX,2.0,1.0,1.0,2.0,1.0,8.0,-2.4753,-0.3178,211.935,251.034,254.043
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-0.1923,0.8188,583.631,546.652,556.729
MEX,1.0,1.0,1.0,1.0,1.0,7.0,-1.1487,0.0663,418.919,449.609,447.244
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.2479,0.5067,347.94,401.569,351.243
MEX,2.0,1.0,2.0,2.0,1.0,7.0,-1.2444,0.015,270.628,263.759,336.414
MEX,2.0,1.0,2.0,2.0,1.0,7.0,-1.8007,-1.4461,353.778,333.172,371.188
MEX,1.0,1.0,2.0,2.0,1.0,2.0,-2.2444,-2.5437,401.869,364.551,417.183
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-0.913,-1.5136,350.522,325.191,312.356
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-1.4133,-0.0213,398.174,408.712,413.262
MEX,2.0,1.0,1.0,2.0,1.0,2.0,-1.3629,-2.5937,385.22,381.815,399.938
MEX,2.0,,,,,7.0,1.3488,0.6487,355.028,414.01,334.862
MEX,2.0,1.0,2.0,2.0,1.0,9.0,-2.5276,-0.8726,302.158,321.46,341.63
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.5542,0.5527,530.031,501.641,600.474
MEX,1.0,2.0,1.0,2.0,1.0,9.0,-1.655,-0.9589,408.352,468.906,451.747
MEX,1.0,2.0,1.0,2.0,1.0,8.0,-0.7814,0.2452,450.594,498.848,474.574
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-1.0396,-1.7981,435.932,430.699,377.133
MEX,1.0,1.0,1.0,1.0,1.0,8.0,0.2451,1.2781,468.733,515.527,456.291
MEX,1.0,2.0,1.0,2.0,1.0,8.0,0.3718,0.4367,462.115,481.378,410.164
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-1.9357,-2.9544,360.406,368.237,369.923
MEX,1.0,1.0,2.0,2.0,1.0,3.0,-1.4931,-2.2483,395.896,432.206,385.737
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-1.1357,-2.2515,386.363,487.83,412.771
MEX,2.0,2.0,1.0,1.0,1.0,8.0,-0.5039,0.1541,386.845,372.078,365.192
MEX,1.0,1.0,2.0,2.0,1.0,3.0,-2.2743,-2.3585,288.044,306.281,295.327
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.8374,-0.046,500.398,500.219,466.224
MEX,2.0,1.0,1.0,2.0,1.0,5.0,-0.5278,-1.1193,428.728,486.627,407.853
MEX,1.0,2.0,2.0,2.0,1.0,7.0,-1.1135,-0.936,333.565,364.395,312.52
MEX,2.0,1.0,1.0,2.0,1.0,3.0,-1.0455,-1.9203,383.722,381.718,375.488
MEX,2.0,1.0,1.0,1.0,1.0,7.0,-0.3064,-0.7576,475.91,478.443,439.01
MEX,1.0,2.0,1.0,1.0,1.0,8.0,-0.9155,0.6671,465.048,527.799,434.103
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.1083,1.3786,474.713,518.493,516.471
MEX,1.0,2.0,1.0,2.0,1.0,10.0,-1.9788,-0.8014,281.663,317.983,346.8
MEX,2.0,1.0,1.0,1.0,1.0,10.0,-1.3141,0.7094,296.372,266.563,301.357
MEX,1.0,1.0,1.0,1.0,1.0,5.0,0.4522,0.0585,370.326,408.906,419.347
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-0.1989,-0.2328,450.13,529.558,467.751
MEX,2.0,1.0,1.0,1.0,1.0,3.0,0.3536,-1.4556,476.403,535.583,429.617
MEX,2.0,1.0,1.0,2.0,1.0,3.0,0.4299,-1.7745,397.047,377.247,396.939
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-1.6143,0.1833,416.529,450.718,496.833
MEX,2.0,1.0,1.0,1.0,1.0,10.0,1.4148,1.2102,445.741,440.71,455.76
MEX,2.0,1.0,2.0,2.0,1.0,4.0,-2.5656,-2.1347,470.036,449.136,472.963
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-1.1357,-1.3782,417.998,430.542,427.66
MEX,1.0,2.0,1.0,1.0,1.0,8.0,-0.4566,0.4577,440.838,393.526,489.637
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-0.0958,-0.8823,353.071,380.86,308.983
MEX,2.0,1.0,1.0,2.0,1.0,3.0,-1.1363,-2.1946,383.914,471.645,442.545
MEX,1.0,1.0,1.0,2.0,1.0,9.0,-1.7745,-0.8479,371.712,402.168,358.046
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.7892,1.4608,583.18,555.316,537.805
MEX,1.0,1.0,2.0,2.0,1.0,2.0,-1.5543,-2.5182,393.523,330.185,441.841
MEX,2.0,1.0,1.0,1.0,1.0,7.0,-1.0551,-0.84,384.418,382.141,400.233
MEX,2.0,2.0,2.0,1.0,1.0,9.0,0.0386,0.2252,397.63,386.887,453.608
MEX,2.0,1.0,2.0,2.0,1.0,5.0,-0.1817,-1.1822,354.263,394.327,350.795
MEX,2.0,2.0,2.0,2.0,1.0,3.0,-2.5324,-2.7865,355.434,406.546,416.29
MEX,1.0,1.0,1.0,2.0,1.0,8.0,-1.8206,-0.2659,427.144,435.284,413.27
MEX,1.0,1.0,2.0,2.0,1.0,10.0,-1.912,-0.2017,391.419,417.865,366.477
MEX,1.0,2.0,1.0,1.0,1.0,8.0,-0.8422,-0.4503,402.446,491.216,396.002
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-1.0884,-1.8086,341.156,427.079,348.562
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-0.8053,0.1644,503.271,610.117,501.804
MEX,1.0,2.0,1.0,2.0,1.0,7.0,-1.8489,-1.5447,356.622,408.445,396.876
MEX,1.0,1.0,2.0,2.0,1.0,2.0,-1.912,-2.5591,385.608,411.683,395.661
MEX,1.0,2.0,1.0,1.0,1.0,9.0,-0.6393,-0.2737,482.404,496.415,557.686
MEX,2.0,2.0,1.0,2.0,1.0,9.0,-1.1642,0.0453,396.827,383.681,434.556
MEX,2.0,2.0,1.0,2.0,1.0,5.0,-1.1452,-1.4619,451.562,418.912,501.348
MEX,2.0,2.0,1.0,1.0,2.0,7.0,-1.1457,-0.883,382.481,315.131,384.16
MEX,1.0,1.0,1.0,2.0,1.0,5.0,-1.0061,-1.3756,439.861,517.357,505.493
MEX,1.0,1.0,1.0,2.0,1.0,3.0,-0.4132,-1.8079,408.747,409.05,399.525
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-1.912,-2.4256,324.635,390.918,336.817
MEX,1.0,1.0,1.0,1.0,1.0,5.0,0.7726,0.2338,442.062,436.314,402.222
MEX,2.0,2.0,2.0,1.0,1.0,5.0,-1.3959,-0.7708,300.547,235.922,311.839
MEX,1.0,1.0,1.0,1.0,1.0,9.0,0.2731,0.7814,428.347,456.642,520.267
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-2.1171,-2.3822,420.342,466.08,391.073
MEX,2.0,1.0,2.0,2.0,1.0,7.0,-1.7776,-0.605,386.685,393.415,351.621
MEX,1.0,1.0,1.0,2.0,1.0,9.0,-1.3546,-0.0619,357.956,407.812,333.751
MEX,2.0,1.0,1.0,1.0,1.0,8.0,0.5686,0.3488,500.339,518.41,435.873
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.102,0.8504,363.333,422.323,419.058
MEX,2.0,1.0,1.0,1.0,1.0,3.0,0.102,-1.3615,430.068,442.391,450.185
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-0.2,-0.9311,351.561,309.244,321.984
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-0.8053,0.095,528.382,557.861,533.411
MEX,1.0,1.0,1.0,1.0,1.0,10.0,0.0064,0.8185,531.46,542.147,561.467
MEX,1.0,1.0,1.0,2.0,1.0,7.0,0.1948,-0.4306,426.032,491.302,413.566
MEX,2.0,2.0,1.0,1.0,1.0,9.0,-0.8053,0.8805,517.572,564.844,550.44
MEX,1.0,1.0,1.0,1.0,1.0,8.0,0.5112,0.7364,444.878,482.676,442.836
MEX,1.0,2.0,1.0,2.0,1.0,3.0,-0.7467,-1.9626,364.222,440.119,337.03
MEX,2.0,2.0,1.0,2.0,1.0,3.0,-2.0729,-2.4528,461.931,447.965,473.736
MEX,2.0,1.0,1.0,2.0,1.0,9.0,-1.2009,1.0068,458.73,459.06,482.008
MEX,1.0,2.0,1.0,2.0,1.0,9.0,-1.6481,0.2529,467.995,527.074,523.089
MEX,2.0,2.0,1.0,1.0,1.0,7.0,0.4422,-0.0677,332.677,291.597,349.209
MEX,2.0,1.0,1.0,2.0,1.0,5.0,-0.7814,-0.141,419.964,568.528,508.111
MEX,1.0,1.0,2.0,2.0,2.0,9.0,-2.2733,-1.3375,353.106,430.816,368.204
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-1.2567,-1.121,512.149,568.215,530.996
MEX,1.0,2.0,1.0,2.0,1.0,5.0,-1.5911,-1.6661,393.934,396.4,388.285
MEX,2.0,2.0,1.0,2.0,1.0,3.0,-1.7099,-2.2262,348.003,451.876,361.103
MEX,2.0,2.0,2.0,2.0,1.0,8.0,-2.8355,-0.7523,519.778,512.33,536.933
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.939,-0.943,454.928,506.531,429.599
MEX,1.0,1.0,2.0,2.0,1.0,5.0,-1.6919,-1.9038,388.419,373.814,375.567
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-0.5542,-1.2127,479.8,511.046,439.33
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.0976,0.4119,416.865,389.312,389.565
MEX,2.0,2.0,1.0,1.0,1.0,5.0,-0.9537,-0.4626,379.617,374.81,417.379
MEX,2.0,2.0,2.0,2.0,1.0,3.0,-3.0438,-2.2969,327.587,310.491,282.528
MEX,1.0,2.0,2.0,2.0,2.0,3.0,-2.0729,-2.1567,350.536,286.239,303.108
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.0357,0.1861,311.13,283.438,283.448
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-1.1229,0.3655,368.032,401.062,368.098
MEX,2.0,1.0,1.0,1.0,1.0,3.0,0.5502,-0.7537,392.325,426.035,412.098
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.8047,0.5372,518.837,468.097,460.967
MEX,1.0,1.0,2.0,1.0,1.0,3.0,-2.3186,-2.0956,325.399,360.301,339.112
MEX,2.0,1.0,1.0,2.0,1.0,10.0,-0.8964,0.6311,459.104,488.681,467.738
MEX,1.0,1.0,2.0,2.0,1.0,8.0,-0.59,0.6179,415.842,484.168,367.042
MEX,2.0,2.0,2.0,2.0,2.0,10.0,-2.979,0.0639,380.907,328.895,379.556
MEX,1.0,1.0,2.0,2.0,1.0,2.0,-2.1171,-2.7519,371.346,408.647,373.392
MEX,2.0,1.0,1.0,1.0,1.0,8.0,0.2573,1.1533,546.123,603.496,509.487
MEX,1.0,1.0,1.0,2.0,1.0,3.0,-1.1363,-2.184,465.736,467.02,503.317
MEX,2.0,1.0,1.0,1.0,1.0,8.0,-0.8053,0.1623,431.508,533.101,470.704
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-1.8033,-1.3746,362.852,366.105,382.685
MEX,1.0,2.0,1.0,1.0,1.0,9.0,-0.4979,0.7652,354.115,456.515,413.258
MEX,2.0,2.0,2.0,2.0,2.0,8.0,-2.3763,-0.9983,413.319,420.781,421.046
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.4027,0.4923,295.404,257.032,346.382
MEX,1.0,2.0,1.0,1.0,1.0,7.0,-0.8398,-1.0718,349.478,464.72,470.907
MEX,1.0,1.0,2.0,,1.0,2.0,-0.6062,-1.8856,370.191,337.119,323.333
MEX,1.0,1.0,1.0,2.0,1.0,3.0,-1.1491,-1.9059,408.87,476.173,412.381
MEX,1.0,2.0,1.0,2.0,1.0,9.0,0.0868,0.3114,484.473,444.447,503.624
MEX,2.0,2.0,1.0,1.0,1.0,9.0,0.5502,1.1544,551.842,467.771,529.031
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-2.3821,-2.518,359.002,335.91,282.792
MEX,1.0,1.0,2.0,2.0,1.0,3.0,-3.4386,-2.8261,313.552,231.479,301.185
MEX,2.0,2.0,2.0,2.0,1.0,9.0,-1.8835,-0.5802,312.691,375.873,365.887
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-1.4251,-1.8408,324.225,346.008,361.269
MEX,2.0,2.0,2.0,2.0,1.0,5.0,-2.3652,-1.4555,496.609,481.723,497.264
MEX,2.0,2.0,1.0,1.0,1.0,3.0,-0.6832,-2.1246,401.11,340.092,452.012
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.3063,-1.6345,382.102,398.142,357.034
MEX,2.0,2.0,1.0,1.0,2.0,3.0,-1.0342,-2.0308,346.947,281.98,365.852
MEX,2.0,2.0,2.0,2.0,1.0,3.0,-1.8007,-2.1925,345.476,359.119,358.112
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-0.4979,-1.9711,452.48,489.252,547.402
MEX,1.0,2.0,2.0,1.0,1.0,5.0,-2.4333,-2.0402,279.895,250.487,261.517
MEX,2.0,1.0,1.0,1.0,1.0,7.0,-1.2374,-0.9961,373.583,344.539,347.952
MEX,2.0,2.0,2.0,2.0,1.0,9.0,-1.8492,-0.7059,315.025,342.899,360.28
MEX,2.0,1.0,1.0,2.0,1.0,5.0,-0.785,-1.1511,455.135,481.409,508.475
MEX,2.0,2.0,1.0,1.0,1.0,5.0,-0.8053,-1.2949,429.927,531.138,504.523
MEX,2.0,,1.0,,1.0,10.0,-1.5033,0.4897,219.571,250.561,231.012
MEX,1.0,2.0,1.0,1.0,1.0,8.0,-1.4493,-0.8147,347.145,385.515,381.757
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.7807,-0.7606,274.887,371.346,372.806
MEX,2.0,1.0,1.0,2.0,1.0,8.0,0.3913,0.8378,549.46,513.689,529.983
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-2.5324,-2.5398,321.361,343.547,345.215
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-1.5001,-2.283,349.906,396.604,337.837
MEX,2.0,1.0,2.0,2.0,2.0,3.0,-2.8806,-2.7928,287.932,196.134,265.984
MEX,1.0,1.0,2.0,2.0,1.0,10.0,-2.1487,0.015,371.602,342.662,409.398
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.4851,1.0003,355.605,403.479,396.216
MEX,1.0,1.0,1.0,1.0,1.0,8.0,0.0565,-0.3189,371.711,437.703,391.147
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-3.158,-2.3275,331.805,378.503,339.208
MEX,1.0,2.0,1.0,1.0,2.0,8.0,-1.4617,0.1719,456.382,571.474,526.989
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-1.2869,-1.1338,259.519,301.162,306.32
MEX,1.0,,1.0,1.0,1.0,3.0,-0.3489,-1.6946,353.72,303.286,373.744
MEX,2.0,1.0,2.0,2.0,1.0,3.0,-2.5324,-2.4987,386.625,366.346,419.523
MEX,2.0,1.0,1.0,1.0,1.0,8.0,0.3536,0.5962,548.967,600.614,613.579
MEX,2.0,2.0,2.0,2.0,1.0,8.0,-1.4203,-0.8786,466.496,466.342,445.374
MEX,2.0,1.0,1.0,2.0,1.0,8.0,-1.3975,-0.0953,391.069,506.609,513.44
MEX,2.0,,,,,,,,398.976,390.768,441.286
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-0.5542,-1.314,432.083,429.945,502.491
MEX,1.0,1.0,1.0,2.0,1.0,9.0,-0.6932,0.3464,337.626,291.521,290.505
MEX,2.0,1.0,1.0,1.0,1.0,9.0,1.4974,0.9525,480.659,489.899,527.673
MEX,2.0,1.0,2.0,2.0,1.0,9.0,-1.6115,-0.3471,425.711,457.062,440.931
MEX,2.0,1.0,1.0,2.0,1.0,3.0,-0.5455,-1.4781,498.177,565.891,518.089
MEX,2.0,2.0,2.0,2.0,1.0,3.0,-2.0273,-2.9555,413.9,412.17,441.775
MEX,2.0,1.0,2.0,2.0,1.0,5.0,-1.5001,-1.6751,441.586,407.677,491.092
MEX,1.0,2.0,1.0,1.0,1.0,7.0,-1.3297,-0.9661,239.267,334.471,320.883
MEX,2.0,2.0,2.0,2.0,1.0,5.0,-1.6919,-1.5605,323.556,374.519,341.946
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-0.3953,-0.9597,394.701,344.085,397.604
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.8133,-0.0707,538.607,509.136,438.127
MEX,1.0,2.0,1.0,1.0,1.0,9.0,-0.3489,0.9786,509.139,556.736,538.659
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.729,-0.6296,344.976,417.406,390.382
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.9499,1.2594,563.823,648.114,558.326
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-2.2444,-2.1894,328.996,324.774,333.086
MEX,1.0,1.0,2.0,2.0,1.0,8.0,-1.4931,0.6462,297.891,289.023,329.86
MEX,2.0,1.0,1.0,1.0,1.0,8.0,0.4001,0.4939,510.665,511.234,520.473
MEX,2.0,1.0,1.0,2.0,1.0,3.0,-1.0361,-1.8484,383.968,434.727,472.265
MEX,1.0,2.0,2.0,2.0,1.0,2.0,-2.2674,-3.2174,335.392,345.211,353.728
MEX,2.0,,1.0,,,5.0,-1.0812,-1.6642,326.192,313.896,327.079
MEX,2.0,2.0,1.0,1.0,1.0,5.0,0.0019,-1.0482,315.334,331.444,300.568
MEX,2.0,1.0,1.0,1.0,1.0,8.0,0.8641,0.1605,475.08,519.176,494.598
MEX,2.0,1.0,1.0,2.0,1.0,10.0,0.0325,-0.5439,318.544,276.648,323.89
MEX,2.0,1.0,2.0,2.0,1.0,3.0,-1.5269,-1.6289,383.389,352.702,368.63
MEX,2.0,1.0,2.0,2.0,1.0,7.0,-1.8007,-0.703,419.306,485.832,485.561
MEX,2.0,1.0,2.0,2.0,2.0,10.0,-2.3936,-1.1405,341.237,245.822,360.65
MEX,2.0,1.0,1.0,1.0,1.0,9.0,0.4422,1.2207,426.235,392.462,458.08
MEX,2.0,1.0,2.0,2.0,1.0,9.0,-2.8355,-0.5403,472.449,440.81,485.28
MEX,1.0,1.0,1.0,2.0,1.0,9.0,-1.3724,-0.7941,355.334,396.257,410.311
MEX,2.0,1.0,1.0,1.0,1.0,5.0,-0.3953,0.013,292.449,307.795,361.042
MEX,2.0,2.0,1.0,1.0,1.0,5.0,0.4449,-0.1749,467.863,434.557,411.765
MEX,1.0,1.0,1.0,1.0,1.0,8.0,-1.2659,0.7875,347.387,382.348,324.282
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.6919,-1.3521,424.725,394.161,416.034
MEX,1.0,1.0,2.0,2.0,1.0,3.0,-1.912,-2.1647,368.215,343.703,395.606
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.27,0.7351,580.822,552.898,581.808
MEX,2.0,1.0,1.0,2.0,1.0,9.0,-0.79,0.8123,470.082,558.114,505.321
MEX,2.0,2.0,1.0,1.0,1.0,7.0,-0.5443,-0.4916,519.435,531.06,484.43
MEX,2.0,1.0,2.0,2.0,1.0,3.0,-1.9411,-2.2145,328.791,285.769,379.532
MEX,1.0,1.0,2.0,2.0,1.0,9.0,-1.2058,0.5207,442.83,575.739,484.283
MEX,2.0,1.0,2.0,2.0,1.0,3.0,-1.3044,-1.8414,293.708,342.192,304.675
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-2.1171,-2.4359,302.355,312.905,308.247
MEX,2.0,1.0,1.0,1.0,1.0,9.0,-0.1989,0.8682,445.41,450.598,443.108
MEX,1.0,2.0,1.0,1.0,1.0,3.0,-1.5305,-1.979,410.626,369.639,426.557
MEX,1.0,2.0,1.0,1.0,1.0,8.0,0.2984,0.1946,341.059,369.247,357.821
MEX,1.0,1.0,1.0,1.0,1.0,8.0,0.2382,1.0678,402.195,427.801,428.475
MEX,1.0,1.0,1.0,2.0,1.0,7.0,-1.6023,-0.4125,290.744,285.62,272.859
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.2182,-1.5406,370.481,394.895,358.365
MEX,1.0,1.0,1.0,1.0,1.0,8.0,0.0975,-0.3815,367.369,438.968,349.115
MEX,2.0,1.0,1.0,1.0,1.0,9.0,1.1713,1.458,423.648,416.661,430.277
MEX,2.0,2.0,2.0,2.0,1.0,7.0,-2.2424,-1.3323,406.798,382.98,390.653
MEX,2.0,1.0,1.0,2.0,1.0,4.0,-0.7583,-1.5472,406.18,348.275,393.742
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.4742,0.1259,389.258,430.207,441.655
MEX,1.0,1.0,1.0,2.0,1.0,8.0,0.0325,0.8592,599.796,621.851,557.345
MEX,1.0,1.0,2.0,2.0,1.0,5.0,-1.0525,-1.031,374.105,397.155,406.597
MEX,1.0,1.0,1.0,2.0,1.0,7.0,-0.7713,-0.3246,361.373,454.406,360.28
MEX,1.0,1.0,1.0,1.0,1.0,9.0,-0.0533,0.6418,392.712,451.901,350.829
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-1.2567,-1.5252,314.59,299.345,362.144
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-1.3297,-1.6718,351.042,377.766,366.314
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-0.5542,-1.3522,359.614,364.214,357.385
MEX,2.0,1.0,1.0,1.0,1.0,8.0,-0.5443,0.7265,453.114,413.883,431.727
MEX,1.0,2.0,2.0,2.0,1.0,5.0,-1.8007,-1.7211,375.802,416.387,353.818
MEX,2.0,1.0,1.0,1.0,1.0,10.0,1.1625,0.1059,420.887,360.021,388.291
MEX,2.0,1.0,1.0,2.0,1.0,8.0,-0.1934,0.1543,367.166,420.534,438.398
MEX,1.0,2.0,1.0,1.0,1.0,5.0,-1.4251,-1.6416,399.786,383.162,399.438
MEX,1.0,1.0,1.0,1.0,1.0,10.0,-0.2543,0.9611,550.534,559.758,573.026
MEX,2.0,1.0,2.0,2.0,1.0,2.0,-1.4376,-2.6184,297.613,310.282,313.028
MEX,1.0,1.0,1.0,1.0,1.0,5.0,-0.8719,-1.4207,288.125,268.832,302.36
MEX,1.0,1.0,1.0,1.0,1.0,7.0,0.0064,-0.1815,406.299,410.48,395.212
MEX,1.0,2.0,2.0,2.0,1.0,3.0,-1.5269,-2.2906,341.084,368.73,338.772
MEX,2.0,1.0,1.0,2.0,1.0,1.0,-0.5455,-2.8241,447.366,466.692,443.599
MEX,1.0,2.0,1.0,1.0,1.0,3.0,1.1765,-1.1332,397.195,464.594,419.322
MEX,2.0,2.0,2.0,2.0,1.0,3.0,-2.8355,-2.5956,393.428,405.405,434.069
MEX,2.0,1.0,1.0,,1.0,3.0,-2.0367,-2.3208,250.134,332.223,289.998
MEX,1.0,1.0,1.0,1.0,1.0,5.0,0.7631,0.0648,388.86,418.074,416.422
